benchmark,config,status,solved,sat,unsat,noproperty,best,time_cpu,memory
array-examples/standard_copyInitSum3_ground.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.4,1271.5
array-examples/standard_copyInitSum3_ground.yml,uautomizer_default,to,0,0,0,0,0,901.0,900.8
array-examples/standard_copyInitSum_ground.yml,cbmc_default,mo,0,0,0,0,0,148.2,15000.0
array-examples/standard_copyInitSum_ground.yml,esbmc_default,to,0,0,0,0,0,901.1,3433.4
array-examples/standard_copyInitSum_ground.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,1433.2
array-examples/standard_copyInitSum_ground.yml,uautomizer_default,to,0,0,0,0,0,900.7,826.2
array-examples/standard_find_ground-2.yml,cbmc_default,ee,0,0,0,1,0,0.1,6.6
array-examples/standard_find_ground-2.yml,esbmc_default,ee,0,0,0,1,0,0.1,6.7
array-examples/standard_find_ground-2.yml,uautomizer_bitprecise,ee,0,0,0,1,0,0.1,6.9
array-examples/standard_find_ground-2.yml,uautomizer_default,ee,0,0,0,1,0,0.1,6.6
array-examples/standard_partial_init_ground.yml,cbmc_default,ee,0,0,0,0,0,875.7,6228.5
array-examples/standard_partial_init_ground.yml,esbmc_default,to,0,0,0,0,0,900.9,1020.8
array-examples/standard_partial_init_ground.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,1004.0
array-examples/standard_partial_init_ground.yml,uautomizer_default,to,0,0,0,0,0,901.0,1067.8
array-examples/standard_partition_ground-1.yml,cbmc_default,ee,0,0,0,0,0,875.5,6816.3
array-examples/standard_partition_ground-1.yml,esbmc_default,to,0,0,0,0,0,900.8,515.6
array-examples/standard_partition_ground-1.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.4,1359.8
array-examples/standard_partition_ground-1.yml,uautomizer_default,to,0,0,0,0,0,900.5,1288.4
array-examples/standard_partition_ground-2.yml,cbmc_default,ee,0,0,0,0,0,875.6,6901.2
array-examples/standard_partition_ground-2.yml,esbmc_default,mo,0,0,0,0,0,320.1,15000.0
array-examples/standard_partition_ground-2.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.7,503.3
array-examples/standard_partition_ground-2.yml,uautomizer_default,to,0,0,0,0,0,900.7,2029.6
array-examples/standard_partition_original_ground.yml,cbmc_default,ee,0,0,0,0,0,875.4,6225.3
array-examples/standard_partition_original_ground.yml,esbmc_default,mo,0,0,0,0,0,287.7,15000.0
array-examples/standard_partition_original_ground.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,545.9
array-examples/standard_partition_original_ground.yml,uautomizer_default,to,0,0,0,0,0,900.7,1868.1
array-examples/standard_sentinel-1.yml,cbmc_default,ee,0,0,0,1,0,0.1,6.7
array-examples/standard_sentinel-1.yml,esbmc_default,ee,0,0,0,1,0,0.1,6.5
array-examples/standard_sentinel-1.yml,uautomizer_bitprecise,ee,0,0,0,1,0,0.1,6.6
array-examples/standard_sentinel-1.yml,uautomizer_default,ee,0,0,0,1,0,0.1,6.6
array-examples/standard_sentinel-2.yml,cbmc_default,ee,0,0,0,0,0,875.6,7390.6
array-examples/standard_sentinel-2.yml,esbmc_default,mo,0,0,0,0,0,497.6,15000.0
array-examples/standard_sentinel-2.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,456.4
array-examples/standard_sentinel-2.yml,uautomizer_default,to,0,0,0,0,0,900.3,1887.8
array-examples/standard_sentinel.i.v+cfa-reducer.yml,cbmc_default,ee,0,0,0,0,0,875.5,7185.1
array-examples/standard_sentinel.i.v+cfa-reducer.yml,esbmc_default,mo,0,0,0,0,0,495.0,15000.0
array-examples/standard_sentinel.i.v+cfa-reducer.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,530.2
array-examples/standard_sentinel.i.v+cfa-reducer.yml,uautomizer_default,to,0,0,0,0,0,901.2,1683.0
array-examples/standard_seq_init_ground.yml,cbmc_default,mo,0,0,0,0,0,119.7,15000.0
array-examples/standard_seq_init_ground.yml,esbmc_default,to,0,0,0,0,0,901.2,7778.0
array-examples/standard_seq_init_ground.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.7,491.9
array-examples/standard_seq_init_ground.yml,uautomizer_default,to,0,0,0,0,0,900.8,668.7
array-examples/standard_strcpy_ground-2.yml,cbmc_default,ee,0,0,0,1,0,0.1,6.6
array-examples/standard_strcpy_ground-2.yml,esbmc_default,ee,0,0,0,1,0,0.1,6.7
array-examples/standard_strcpy_ground-2.yml,uautomizer_bitprecise,ee,0,0,0,1,0,0.1,6.8
array-examples/standard_strcpy_ground-2.yml,uautomizer_default,ee,0,0,0,1,0,0.1,6.7
array-examples/standard_strcpy_original-1.yml,cbmc_default,ee,0,0,0,1,0,0.1,6.6
array-examples/standard_strcpy_original-1.yml,esbmc_default,ee,0,0,0,1,0,0.1,6.7
array-examples/standard_strcpy_original-1.yml,uautomizer_bitprecise,ee,0,0,0,1,0,0.1,6.6
array-examples/standard_strcpy_original-1.yml,uautomizer_default,ee,0,0,0,1,0,0.1,6.7
array-examples/standard_two_index_01.yml,cbmc_default,mo,0,0,0,0,0,46.0,15000.0
array-examples/standard_two_index_01.yml,esbmc_default,to,0,0,0,0,0,900.9,663.7
array-examples/standard_two_index_01.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.2,568.8
array-examples/standard_two_index_01.yml,uautomizer_default,to,0,0,0,0,0,900.8,906.0
array-examples/standard_two_index_02.yml,cbmc_default,mo,0,0,0,0,0,115.0,15000.0
array-examples/standard_two_index_02.yml,esbmc_default,to,0,0,0,0,0,901.0,652.9
array-examples/standard_two_index_02.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,523.4
array-examples/standard_two_index_02.yml,uautomizer_default,to,0,0,0,0,0,900.6,756.3
array-examples/standard_two_index_03.yml,cbmc_default,mo,0,0,0,0,0,39.6,15000.0
array-examples/standard_two_index_03.yml,esbmc_default,to,0,0,0,0,0,901.0,659.4
array-examples/standard_two_index_03.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,500.5
array-examples/standard_two_index_03.yml,uautomizer_default,to,0,0,0,0,0,900.6,764.1
array-examples/standard_two_index_04.yml,cbmc_default,mo,0,0,0,0,0,87.8,15000.0
array-examples/standard_two_index_04.yml,esbmc_default,to,0,0,0,0,0,901.0,650.4
array-examples/standard_two_index_04.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.3,494.9
array-examples/standard_two_index_04.yml,uautomizer_default,to,0,0,0,0,0,900.4,672.5
array-examples/standard_two_index_05.yml,cbmc_default,mo,0,0,0,0,0,83.1,15000.0
array-examples/standard_two_index_05.yml,esbmc_default,to,0,0,0,0,0,901.0,649.8
array-examples/standard_two_index_05.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,529.4
array-examples/standard_two_index_05.yml,uautomizer_default,to,0,0,0,0,0,900.9,738.7
array-examples/standard_two_index_06.yml,cbmc_default,mo,0,0,0,0,0,38.4,15000.0
array-examples/standard_two_index_06.yml,esbmc_default,to,0,0,0,0,0,901.0,649.3
array-examples/standard_two_index_06.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.0,464.1
array-examples/standard_two_index_06.yml,uautomizer_default,to,0,0,0,0,0,900.8,748.1
array-examples/standard_two_index_07.yml,cbmc_default,mo,0,0,0,0,0,77.0,15000.0
array-examples/standard_two_index_07.yml,esbmc_default,to,0,0,0,0,0,900.9,653.9
array-examples/standard_two_index_07.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.0,496.0
array-examples/standard_two_index_07.yml,uautomizer_default,to,0,0,0,0,0,900.9,743.1
array-examples/standard_two_index_08.yml,cbmc_default,mo,0,0,0,0,0,73.6,15000.0
array-examples/standard_two_index_08.yml,esbmc_default,to,0,0,0,0,0,901.0,650.0
array-examples/standard_two_index_08.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,451.9
array-examples/standard_two_index_08.yml,uautomizer_default,to,0,0,0,0,0,900.8,870.4
array-examples/standard_two_index_09.yml,cbmc_default,mo,0,0,0,0,0,74.1,15000.0
array-examples/standard_two_index_09.yml,esbmc_default,to,0,0,0,0,0,900.9,657.8
array-examples/standard_two_index_09.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,471.6
array-examples/standard_two_index_09.yml,uautomizer_default,to,0,0,0,0,0,900.3,1298.3
array-examples/standard_vararg_ground.yml,cbmc_default,ee,0,0,0,0,0,875.7,7707.4
array-examples/standard_vararg_ground.yml,esbmc_default,mo,0,0,0,0,0,305.6,15000.0
array-examples/standard_vararg_ground.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.1,471.5
array-examples/standard_vararg_ground.yml,uautomizer_default,to,0,0,0,0,0,900.3,1057.6
array-examples/standard_vector_difference_ground.yml,cbmc_default,mo,0,0,0,0,0,184.1,15000.0
array-examples/standard_vector_difference_ground.yml,esbmc_default,to,0,0,0,0,0,901.1,3657.3
array-examples/standard_vector_difference_ground.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,1306.3
array-examples/standard_vector_difference_ground.yml,uautomizer_default,to,0,0,0,0,0,901.0,1008.9
array-fpi/brs1.yml,cbmc_default,ee,0,0,0,0,0,571.0,12777.4
array-fpi/brs1.yml,esbmc_default,to,0,0,0,0,0,900.8,90.1
array-fpi/brs1.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,1121.4
array-fpi/brs1.yml,uautomizer_default,to,0,0,0,0,0,900.6,1257.1
array-fpi/brs1f.yml,cbmc_default,ok,2,2,0,0,1,0.3,14.1
array-fpi/brs1f.yml,esbmc_default,ee,0,0,0,0,0,0.4,42.9
array-fpi/brs1f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,26.1,349.4
array-fpi/brs1f.yml,uautomizer_default,ok,1,1,0,0,0,25.8,353.8
array-fpi/brs2.yml,cbmc_default,ee,0,0,0,0,0,543.9,12773.8
array-fpi/brs2.yml,esbmc_default,to,0,0,0,0,0,900.8,112.5
array-fpi/brs2.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,1161.6
array-fpi/brs2.yml,uautomizer_default,to,0,0,0,0,0,901.1,1126.9
array-fpi/brs2f.yml,cbmc_default,ok,2,2,0,0,1,0.4,19.7
array-fpi/brs2f.yml,esbmc_default,ee,0,0,0,0,0,0.6,39.6
array-fpi/brs2f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,63.4,596.9
array-fpi/brs2f.yml,uautomizer_default,ok,1,1,0,0,0,53.3,481.5
array-fpi/brs3.yml,cbmc_default,ee,0,0,0,0,0,546.0,12774.5
array-fpi/brs3.yml,esbmc_default,to,0,0,0,0,0,900.8,113.3
array-fpi/brs3.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,1703.4
array-fpi/brs3.yml,uautomizer_default,to,0,0,0,0,0,901.1,1664.6
array-fpi/brs3f.yml,cbmc_default,ok,2,2,0,0,1,0.4,19.6
array-fpi/brs3f.yml,esbmc_default,ee,0,0,0,0,0,0.4,38.1
array-fpi/brs3f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,35.2,410.9
array-fpi/brs3f.yml,uautomizer_default,ok,1,1,0,0,0,31.4,367.3
array-fpi/brs4.yml,cbmc_default,ee,0,0,0,0,0,762.9,12772.9
array-fpi/brs4.yml,esbmc_default,to,0,0,0,0,0,900.8,111.0
array-fpi/brs4.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,1765.2
array-fpi/brs4.yml,uautomizer_default,to,0,0,0,0,0,900.7,1940.9
array-fpi/brs4f.yml,cbmc_default,ok,2,2,0,0,1,0.3,14.3
array-fpi/brs4f.yml,esbmc_default,ee,0,0,0,0,0,0.4,38.0
array-fpi/brs4f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,27.0,352.7
array-fpi/brs4f.yml,uautomizer_default,ok,1,1,0,0,0,24.5,337.3
array-fpi/brs5.yml,cbmc_default,ee,0,0,0,0,0,544.4,12776.7
array-fpi/brs5.yml,esbmc_default,to,0,0,0,0,0,900.8,109.2
array-fpi/brs5.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,1096.2
array-fpi/brs5.yml,uautomizer_default,to,0,0,0,0,0,900.5,1649.5
array-fpi/brs5f.yml,cbmc_default,ok,2,2,0,0,1,0.3,14.3
array-fpi/brs5f.yml,esbmc_default,ee,0,0,0,0,0,0.4,37.7
array-fpi/brs5f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,28.8,372.9
array-fpi/brs5f.yml,uautomizer_default,ok,1,1,0,0,0,25.2,343.2
array-fpi/conda.yml,cbmc_default,ee,0,0,0,0,0,115.8,14318.5
array-fpi/conda.yml,esbmc_default,to,0,0,0,0,0,900.8,352.7
array-fpi/conda.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,1135.4
array-fpi/conda.yml,uautomizer_default,to,0,0,0,0,0,900.9,1501.0
array-fpi/condaf.yml,cbmc_default,ok,2,2,0,0,1,0.3,14.9
array-fpi/condaf.yml,esbmc_default,ee,0,0,0,0,0,0.4,37.7
array-fpi/condaf.yml,uautomizer_bitprecise,ok,1,1,0,0,0,28.8,371.1
array-fpi/condaf.yml,uautomizer_default,ok,1,1,0,0,0,31.5,390.5
array-fpi/condg.yml,cbmc_default,ee,0,0,0,0,0,101.6,14324.5
array-fpi/condg.yml,esbmc_default,to,0,0,0,0,0,900.8,91.8
array-fpi/condg.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,1096.9
array-fpi/condg.yml,uautomizer_default,to,0,0,0,0,0,900.6,1141.4
array-fpi/condgf.yml,cbmc_default,ok,2,2,0,0,1,0.3,14.8
array-fpi/condgf.yml,esbmc_default,ee,0,0,0,0,0,0.5,39.2
array-fpi/condgf.yml,uautomizer_bitprecise,ok,1,1,0,0,0,52.2,495.4
array-fpi/condgf.yml,uautomizer_default,ok,1,1,0,0,0,45.8,504.0
array-fpi/condm.yml,cbmc_default,ee,0,0,0,0,0,107.4,14304.0
array-fpi/condm.yml,esbmc_default,to,0,0,0,0,0,900.8,79.2
array-fpi/condm.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.7,2375.4
array-fpi/condm.yml,uautomizer_default,to,0,0,0,0,0,901.1,1594.4
array-fpi/condmf.yml,cbmc_default,ok,2,2,0,0,1,0.3,15.7
array-fpi/condmf.yml,esbmc_default,ee,0,0,0,0,0,0.4,37.8
array-fpi/condmf.yml,uautomizer_bitprecise,ok,1,1,0,0,0,25.7,343.8
array-fpi/condmf.yml,uautomizer_default,ok,1,1,0,0,0,25.5,346.8
array-fpi/eqn1.yml,cbmc_default,ee,0,0,0,0,0,175.3,12392.2
array-fpi/eqn1.yml,esbmc_default,to,0,0,0,0,0,900.8,96.4
array-fpi/eqn1.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.2,928.9
array-fpi/eqn1.yml,uautomizer_default,to,0,0,0,0,0,900.2,1016.2
array-fpi/eqn1f.yml,cbmc_default,ok,2,2,0,0,1,0.6,37.0
array-fpi/eqn1f.yml,esbmc_default,ee,0,0,0,0,0,0.7,37.8
array-fpi/eqn1f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,148.2,545.8
array-fpi/eqn1f.yml,uautomizer_default,ok,1,1,0,0,0,47.8,449.6
array-fpi/eqn2.yml,cbmc_default,ee,0,0,0,0,0,180.9,12391.8
array-fpi/eqn2.yml,esbmc_default,to,0,0,0,0,0,900.8,96.7
array-fpi/eqn2.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.4,934.3
array-fpi/eqn2.yml,uautomizer_default,to,0,0,0,0,0,900.7,672.9
array-fpi/eqn2f.yml,cbmc_default,ok,2,2,0,0,1,0.3,16.9
array-fpi/eqn2f.yml,esbmc_default,ee,0,0,0,0,0,0.6,37.8
array-fpi/eqn2f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,53.6,472.9
array-fpi/eqn2f.yml,uautomizer_default,ok,1,1,0,0,0,33.4,402.7
array-fpi/eqn3.yml,cbmc_default,ee,0,0,0,0,0,174.4,12393.1
array-fpi/eqn3.yml,esbmc_default,to,0,0,0,0,0,900.8,100.3
array-fpi/eqn3.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,6271.1
array-fpi/eqn3.yml,uautomizer_default,to,0,0,0,0,0,900.2,1180.3
array-fpi/eqn3f.yml,cbmc_default,ok,2,2,0,0,1,0.3,16.2
array-fpi/eqn3f.yml,esbmc_default,ee,0,0,0,0,0,0.4,38.0
array-fpi/eqn3f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,24.9,344.3
array-fpi/eqn3f.yml,uautomizer_default,ok,1,1,0,0,0,23.5,352.1
array-fpi/eqn4.yml,cbmc_default,ee,0,0,0,0,0,169.8,12393.1
array-fpi/eqn4.yml,esbmc_default,to,0,0,0,0,0,900.8,96.3
array-fpi/eqn4.yml,uautomizer_bitprecise,ee,0,0,0,0,0,830.9,3216.7
array-fpi/eqn4.yml,uautomizer_default,to,0,0,0,0,0,900.6,1511.8
array-fpi/eqn4f.yml,cbmc_default,ok,2,2,0,0,1,0.3,16.2
array-fpi/eqn4f.yml,esbmc_default,ee,0,0,0,0,0,0.4,39.1
array-fpi/eqn4f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,25.0,363.3
array-fpi/eqn4f.yml,uautomizer_default,ok,1,1,0,0,0,24.7,351.4
array-fpi/eqn5.yml,cbmc_default,ee,0,0,0,0,0,173.6,12393.2
array-fpi/eqn5.yml,esbmc_default,to,0,0,0,0,0,900.8,96.7
array-fpi/eqn5.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.1,711.8
array-fpi/eqn5.yml,uautomizer_default,to,0,0,0,0,0,900.3,860.6
array-fpi/eqn5f.yml,cbmc_default,ok,2,2,0,0,1,0.3,15.9
array-fpi/eqn5f.yml,esbmc_default,ee,0,0,0,0,0,0.6,37.8
array-fpi/eqn5f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,54.4,462.9
array-fpi/eqn5f.yml,uautomizer_default,ok,1,1,0,0,0,35.2,381.7
array-fpi/ifcomp.yml,cbmc_default,ee,0,0,0,0,0,218.3,12396.1
array-fpi/ifcomp.yml,esbmc_default,to,0,0,0,0,0,900.8,131.5
array-fpi/ifcomp.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.2,1180.4
array-fpi/ifcomp.yml,uautomizer_default,to,0,0,0,0,0,901.2,2051.9
array-fpi/ifcompf.yml,cbmc_default,ok,2,2,0,0,1,0.7,40.2
array-fpi/ifcompf.yml,esbmc_default,ee,0,0,0,0,0,1.9,42.4
array-fpi/ifcompf.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,1752.3
array-fpi/ifcompf.yml,uautomizer_default,ok,1,1,0,0,0,42.8,439.7
array-fpi/ifeqn1.yml,cbmc_default,ee,0,0,0,0,0,173.0,12391.0
array-fpi/ifeqn1.yml,esbmc_default,to,0,0,0,0,0,900.8,92.0
array-fpi/ifeqn1.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,1754.1
array-fpi/ifeqn1.yml,uautomizer_default,to,0,0,0,0,0,900.4,2400.7
array-fpi/ifeqn1f.yml,cbmc_default,ok,2,2,0,0,1,0.3,15.1
array-fpi/ifeqn1f.yml,esbmc_default,ee,0,0,0,0,0,0.5,37.7
array-fpi/ifeqn1f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,27.3,344.4
array-fpi/ifeqn1f.yml,uautomizer_default,ok,1,1,0,0,0,25.6,368.0
array-fpi/ifeqn2.yml,cbmc_default,ee,0,0,0,0,0,177.8,12391.3
array-fpi/ifeqn2.yml,esbmc_default,to,0,0,0,0,0,900.8,91.0
array-fpi/ifeqn2.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,1870.7
array-fpi/ifeqn2.yml,uautomizer_default,to,0,0,0,0,0,900.2,1960.6
array-fpi/ifeqn2f.yml,cbmc_default,ok,2,2,0,0,1,0.3,14.3
array-fpi/ifeqn2f.yml,esbmc_default,ee,0,0,0,0,0,0.5,37.8
array-fpi/ifeqn2f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,26.7,369.6
array-fpi/ifeqn2f.yml,uautomizer_default,ok,1,1,0,0,0,25.1,350.4
array-fpi/ifeqn3.yml,cbmc_default,ee,0,0,0,0,0,175.4,12390.6
array-fpi/ifeqn3.yml,esbmc_default,to,0,0,0,0,0,900.8,92.3
array-fpi/ifeqn3.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,1744.9
array-fpi/ifeqn3.yml,uautomizer_default,to,0,0,0,0,0,900.5,2129.7
array-fpi/ifeqn3f.yml,cbmc_default,ok,2,2,0,0,1,0.6,35.1
array-fpi/ifeqn3f.yml,esbmc_default,ee,0,0,0,0,0,1.3,39.7
array-fpi/ifeqn3f.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,1699.7
array-fpi/ifeqn3f.yml,uautomizer_default,ok,1,1,0,0,0,41.1,423.2
array-fpi/ifeqn4.yml,cbmc_default,ee,0,0,0,0,0,170.2,12391.5
array-fpi/ifeqn4.yml,esbmc_default,to,0,0,0,0,0,900.8,96.5
array-fpi/ifeqn4.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,1617.1
array-fpi/ifeqn4.yml,uautomizer_default,to,0,0,0,0,0,900.7,1989.7
array-fpi/ifeqn4f.yml,cbmc_default,ok,2,2,0,0,1,0.6,34.6
array-fpi/ifeqn4f.yml,esbmc_default,ee,0,0,0,0,0,0.5,37.7
array-fpi/ifeqn4f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,69.3,733.3
array-fpi/ifeqn4f.yml,uautomizer_default,ok,1,1,0,0,0,28.9,355.6
array-fpi/ifeqn5.yml,cbmc_default,ee,0,0,0,0,0,171.4,12393.1
array-fpi/ifeqn5.yml,esbmc_default,to,0,0,0,0,0,900.8,92.5
array-fpi/ifeqn5.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,1781.0
array-fpi/ifeqn5.yml,uautomizer_default,to,0,0,0,0,0,900.3,2091.4
array-fpi/ifeqn5f.yml,cbmc_default,ok,2,2,0,0,1,0.3,13.9
array-fpi/ifeqn5f.yml,esbmc_default,ee,0,0,0,0,0,0.5,37.7
array-fpi/ifeqn5f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,26.5,335.9
array-fpi/ifeqn5f.yml,uautomizer_default,ok,1,1,0,0,0,24.6,345.4
array-fpi/ifncomp.yml,cbmc_default,ee,0,0,0,0,0,201.7,12392.0
array-fpi/ifncomp.yml,esbmc_default,to,0,0,0,0,0,900.8,134.8
array-fpi/ifncomp.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.2,1787.3
array-fpi/ifncomp.yml,uautomizer_default,to,0,0,0,0,0,901.3,2057.0
array-fpi/ifncompf.yml,cbmc_default,ok,2,2,0,0,1,0.3,15.4
array-fpi/ifncompf.yml,esbmc_default,ee,0,0,0,0,0,0.6,38.1
array-fpi/ifncompf.yml,uautomizer_bitprecise,ok,1,1,0,0,0,27.7,371.0
array-fpi/ifncompf.yml,uautomizer_default,ok,1,1,0,0,0,26.6,353.3
array-fpi/indp1f.yml,cbmc_default,ok,2,2,0,0,1,0.3,16.0
array-fpi/indp1f.yml,esbmc_default,ee,0,0,0,0,0,0.5,42.9
array-fpi/indp1f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,26.0,364.0
array-fpi/indp1f.yml,uautomizer_default,ok,1,1,0,0,0,25.2,349.2
array-fpi/indp2.yml,cbmc_default,ee,0,0,0,0,0,160.2,12399.6
array-fpi/indp2.yml,esbmc_default,to,0,0,0,0,0,900.8,93.2
array-fpi/indp2.yml,uautomizer_bitprecise,ee,0,0,0,0,0,771.0,6810.4
array-fpi/indp2.yml,uautomizer_default,to,0,0,0,0,0,901.4,2913.9
array-fpi/indp2f.yml,cbmc_default,ok,2,2,0,0,1,0.3,17.3
array-fpi/indp2f.yml,esbmc_default,ee,0,0,0,0,0,0.6,37.8
array-fpi/indp2f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,27.1,389.6
array-fpi/indp2f.yml,uautomizer_default,ok,1,1,0,0,0,24.9,333.3
array-fpi/indp3.yml,cbmc_default,ee,0,0,0,0,0,218.1,12396.6
array-fpi/indp3.yml,esbmc_default,to,0,0,0,0,0,900.8,77.6
array-fpi/indp3.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,1125.3
array-fpi/indp3.yml,uautomizer_default,to,0,0,0,0,0,900.6,3113.3
array-fpi/indp3f.yml,cbmc_default,ok,2,2,0,0,1,0.3,16.3
array-fpi/indp3f.yml,esbmc_default,ee,0,0,0,0,0,0.6,37.7
array-fpi/indp3f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,28.5,374.1
array-fpi/indp3f.yml,uautomizer_default,ok,1,1,0,0,0,25.4,372.5
array-fpi/indp4.yml,cbmc_default,ee,0,0,0,0,0,293.6,12395.7
array-fpi/indp4.yml,esbmc_default,to,0,0,0,0,0,900.8,73.7
array-fpi/indp4.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.4,1804.7
array-fpi/indp4.yml,uautomizer_default,to,0,0,0,0,0,901.0,1657.5
array-fpi/indp4f.yml,cbmc_default,ok,2,2,0,0,1,0.3,16.7
array-fpi/indp4f.yml,esbmc_default,ee,0,0,0,0,0,0.5,37.8
array-fpi/indp4f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,26.9,375.5
array-fpi/indp4f.yml,uautomizer_default,ok,1,1,0,0,0,25.2,353.9
array-fpi/indp5.yml,cbmc_default,ee,0,0,0,0,0,155.1,12392.5
array-fpi/indp5.yml,esbmc_default,to,0,0,0,0,0,900.8,156.5
array-fpi/indp5.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,705.4
array-fpi/indp5.yml,uautomizer_default,to,0,0,0,0,0,901.1,1393.6
array-fpi/indp5f.yml,cbmc_default,ok,2,2,0,0,1,0.3,15.6
array-fpi/indp5f.yml,esbmc_default,ee,0,0,0,0,0,0.8,38.1
array-fpi/indp5f.yml,uautomizer_bitprecise,ok,1,1,0,0,0,27.9,389.9
array-fpi/indp5f.yml,uautomizer_default,ok,1,1,0,0,0,25.3,357.1
array-fpi/modn.yml,cbmc_default,ee,0,0,0,0,0,875.5,6340.0
array-fpi/modn.yml,esbmc_default,to,0,0,0,0,0,900.8,59.9
array-fpi/modn.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.1,642.1
array-fpi/modn.yml,uautomizer_default,to,0,0,0,0,0,900.3,664.7
array-fpi/modnf.yml,cbmc_default,ok,2,2,0,0,1,0.3,15.8
array-fpi/modnf.yml,esbmc_default,ee,0,0,0,0,0,0.6,41.1
array-fpi/modnf.yml,uautomizer_bitprecise,ok,1,1,0,0,0,26.4,377.7
array-fpi/modnf.yml,uautomizer_default,ok,1,1,0,0,0,24.6,360.9
array-fpi/modp.yml,cbmc_default,ee,0,0,0,0,0,875.5,6963.3
array-fpi/modp.yml,esbmc_default,to,0,0,0,0,0,900.8,206.4
array-fpi/modp.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,655.4
array-fpi/modp.yml,uautomizer_default,to,0,0,0,0,0,900.4,731.5
array-fpi/modpf.yml,cbmc_default,ok,2,2,0,0,1,0.3,17.7
array-fpi/modpf.yml,esbmc_default,ee,0,0,0,0,0,0.8,43.7
array-fpi/modpf.yml,uautomizer_bitprecise,ok,1,1,0,0,0,26.0,382.2
array-fpi/modpf.yml,uautomizer_default,ok,1,1,0,0,0,24.6,344.5
array-fpi/mods.yml,cbmc_default,ee,0,0,0,0,0,412.3,12395.2
array-fpi/mods.yml,esbmc_default,to,0,0,0,0,0,900.8,387.0
array-fpi/mods.yml,uautomizer_bitprecise,ee,0,0,0,0,0,146.9,638.7
array-fpi/mods.yml,uautomizer_default,to,0,0,0,0,0,900.7,1221.4
